Text1,Text2,Similarity
"developing artificial learning systems that can understand and generate natural language has been one of the long-standing goals of artificial intelligence. recent decades have witnessed an impressive progress on both of these problems, giving rise to a new family of approaches. especially, the advances in deep learning over the past couple of years have led to neural approaches to natural language generation (nlg). these methods combine generative language learning techniques with neural-networks based frameworks. with a wide range of applications in natural language processing, neural nlg (nnlg) is a new and fast growing field of research. in this state-of-the-art report, we investigate the recent developments and applications of nnlg in its full extent from a multidimensional view, covering critical perspectives such as multimodality, multilinguality, controllability and learning strategies. we summarize the fundamental building blocks of nnlg approaches from these aspects and provide detailed reviews of commonly used preprocessing steps and basic neural architectures. this report also focuses on the seminal applications of these nnlg models such as machine translation, description generation, automatic speech recognition, abstractive summarization, text simplification, question answering and generation, and dialogue generation. finally, we conclude with a thorough discussion of the described frameworks by pointing out some open research directions. ","надійне візуальне відстеження відіграє життєво важливу роль у багатьох сферах, таких як автономні автомобілі, спостереження та робототехніка. показано, що останні трекери досягають відповідних результатів за звичайних сценаріїв відстеження за ясних погодних умов, стандартних налаштувань камери та умов освітлення. тим не менш, продуктивність цих трекерів, незалежно від того, засновані вони на кореляційному фільтрі чи на основі навчання, погіршується за несприятливих погодних умов. відсутність відео з такими погодними умовами в доступних наборах даних візуального відстеження об’єктів є основною проблемою низької продуктивності алгоритмів відстеження на основі навчання. у цій роботі ми надаємо новий набір даних відстеження людей у реальному світі (ptaw172real), знятих за умов туманної, дощової та снігової погоди, щоб оцінити ефективність поточних трекерів. ми також представляємо новий набір даних відстеження людей із синтетичних послідовностей (ptaw217synth), процедурно згенерованих нашою структурою nova, що охоплює однакові погодні умови різного ступеня тяжкості, щоб пом’якшити проблему дефіциту даних. наші експериментальні результати демонструють, що продуктивність найсучасніших глибинних трекерів за несприятливих погодних умов може бути покращена, якщо доступні реальні навчальні послідовності доповнюються нашим синтетично згенерованим набором даних під час навчання.",0
"розробка систем штучного навчання, які можуть розуміти та генерувати природну мову, була однією з давніх цілей штучного інтелекту. останні десятиліття стали свідками вражаючого прогресу в обох цих проблемах, що породило нове сімейство підходів. зокрема, прогрес у глибокому навчанні за останні пару років призвів до нейронних підходів до створення природної мови (nlg). ці методи поєднують методи генеративного вивчення мови з нейронними мережами. завдяки широкому спектру застосувань у обробці природної мови, нейронна nlg (nnlg) є новою галуззю досліджень, яка швидко розвивається. у цьому сучасному звіті ми досліджуємо останні розробки та застосування nnlg у повному обсязі з багатовимірного погляду, охоплюючи важливі перспективи, такі як мультимодальність, багатомовність, керованість і стратегії навчання. ми підсумовуємо фундаментальні будівельні блоки підходів nnlg з цих аспектів і надаємо детальні огляди поширених етапів попередньої обробки та основних нейронних архітектур. у цьому звіті також зосереджено увагу на основних застосуваннях цих моделей nnlg, таких як машинний переклад, генерація описів, автоматичне розпізнавання мовлення, абстрактне резюмування, спрощення тексту, відповіді на запитання та генерація, а також генерація діалогів. нарешті, ми закінчуємо детальним обговоренням описаних структур, вказуючи на деякі відкриті напрямки дослідження.","robust visual tracking plays a vital role in many areas such as autonomous cars, surveillance and robotics. recent trackers were shown to achieve adequate results under normal tracking scenarios with clear weather conditions, standard camera setups and lighting conditions. yet, the performance of these trackers, whether they are corre- lation filter-based or learning-based, degrade under adverse weather conditions. the lack of videos with such weather conditions, in the available visual object tracking datasets, is the prime issue behind the low perfor- mance of the learning-based tracking algorithms. in this work, we provide a new person tracking dataset of real-world sequences (ptaw172real) captured under foggy, rainy and snowy weather conditions to assess the performance of the current trackers. we also introduce a novel person tracking dataset of synthetic sequences (ptaw217synth) procedurally generated by our nova framework spanning the same weather conditions in varying severity to mitigate the problem of data scarcity. our experimental results demonstrate that the perfor- mances of the state-of-the-art deep trackers under adverse weather conditions can be boosted when the avail- able real training sequences are complemented with our synthetically generated dataset during training.",0
"розробка систем штучного навчання, які можуть розуміти та генерувати природну мову, була однією з давніх цілей штучного інтелекту. останні десятиліття стали свідками вражаючого прогресу в обох цих проблемах, що породило нове сімейство підходів. зокрема, прогрес у глибокому навчанні за останні пару років призвів до нейронних підходів до створення природної мови (nlg). ці методи поєднують методи генеративного вивчення мови з нейронними мережами. завдяки широкому спектру застосувань у обробці природної мови, нейронні nlg (nnlg) є новою галуззю досліджень, яка швидко розвивається. у цьому сучасному звіті ми досліджуємо останні розробки та застосування nnlg у повному обсязі з багатовимірного погляду, охоплюючи важливі перспективи, такі як мультимодальність, багатомовність, керованість і стратегії навчання. ми узагальнюємо фундаментальні будівельні блоки підходів nnlg з цих аспектів і надаємо детальні огляди зазвичай використовуваних етапів попередньої обробки та основних нейронних архітектур. у цьому звіті також зосереджено увагу на основних застосуваннях цих моделей nnlg, таких як машинний переклад, генерація описів, автоматичне розпізнавання мовлення, абстрактне резюмування, спрощення тексту, відповіді на запитання та генерація, а також генерація діалогів. нарешті, ми закінчуємо детальним обговоренням описаних структур, вказуючи на деякі відкриті напрямки дослідження.","надійне візуальне відстеження відіграє життєво важливу роль у багатьох сферах, таких як автономні автомобілі, спостереження та робототехніка. показано, що останні трекери досягають відповідних результатів за звичайних сценаріїв відстеження за ясних погодних умов, стандартних налаштувань камери та умов освітлення. тим не менш, продуктивність цих трекерів, незалежно від того, засновані вони на кореляційному фільтрі чи на основі навчання, погіршується за несприятливих погодних умов. відсутність відео з такими погодними умовами в доступних наборах даних візуального відстеження об’єктів є основною проблемою низької продуктивності алгоритмів відстеження на основі навчання. у цій роботі ми надаємо новий набір даних відстеження людей у реальному світі (ptaw172real), знятих за умов туману, дощу та снігу, щоб оцінити ефективність поточних трекерів. ми також представляємо новий набір даних відстеження людей із синтетичних послідовностей (ptaw217synth), процедурно згенерованих нашою структурою nova, що охоплює однакові погодні умови різного ступеня тяжкості, щоб пом’якшити проблему дефіциту даних. наші експериментальні результати демонструють, що продуктивність найсучасніших глибинних трекерів за несприятливих погодних умов може бути покращена, якщо доступні реальні навчальні послідовності доповнюються нашим синтетично згенерованим набором даних під час навчання.",0
"while stochastic video prediction models enable future prediction under uncertainty, they mostly fail to model the complex dynamics of real-world scenes. for example, they cannot provide reliable predictions for scenes with a moving camera and independently moving foreground objects in driving scenarios. the existing methods fail to fully capture the dynamics of the structured world by only focusing on changes in pixels. in this paper, we assume that there is an underlying process creating observations in a video and propose to factorize it into static and dynamic components. we model the static part based on the scene structure and the ego-motion of the vehicle, and the dynamic part based on the remaining motion of the dynamic objects. by learning separate distributions of changes in foreground and background, we can decompose the scene into static and dynamic parts and separately model the change in each. our experiments demonstrate that disentangling structure and motion helps stochastic video prediction, leading to better future predictions in complex driving scenarios on two real-world driving datasets, kitti and cityscapes. ","in this paper, we address the problem of learning to summarize personal photo albums. that is, given a photo album, we aim to select a small set of representative images from the album so that the extracted summary captures most of the story that is being told through the images. more specifically, we extend a recently proposed recurrent neural network based framework by employing a more effective way to represent images and, more importantly, adding a diversity term to the main objective. our diversity term is based on the idea of jointly training a discriminator network to evaluate the diversity of the selected images. this alleviates the issue of selecting near-duplicate or semantically similar images, which is the primary shortcoming of the base approach. the experimental results show that our improved model produces better or comparable summaries, providing a good balance between quality and diversity. ",0
"while stochastic video prediction models enable future prediction under uncertainty, they mostly fail to model the complex dynamics of real-world scenes. for example, they cannot provide reliable predictions for scenes with a moving camera and independently moving foreground objects in driving scenarios. the existing methods fail to fully capture the dynamics of the structured world by only focusing on changes in pixels. in this paper, we assume that there is an underlying process creating observations in a video and propose to factorize it into static and dynamic components. we model the static part based on the scene structure and the ego-motion of the vehicle, and the dynamic part based on the remaining motion of the dynamic objects. by learning separate distributions of changes in foreground and background, we can decompose the scene into static and dynamic parts and separately model the change in each. our experiments demonstrate that disentangling structure and motion helps stochastic video prediction, leading to better future predictions in complex driving scenarios on two real-world driving datasets, kitti and cityscapes. ","у цій роботі ми торкнемося проблеми навчання узагальненню особистих фотоальбомів. тобто, враховуючи фотоальбом, ми прагнемо вибрати невеликий набір репрезентативних зображень з альбому, щоб витягнутий підсумок охоплював більшу частину історії, яка розповідається через зображення. зокрема, ми розширюємо нещодавно запропоновану структуру на основі рекурентної нейронної мережі, використовуючи більш ефективний спосіб представлення зображень і, що більш важливо, додаючи термін різноманітності до основної мети. наш термін різноманітності базується на ідеї спільного навчання мережі дискримінаторів для оцінки різноманітності вибраних зображень. це полегшує проблему вибору майже повторюваних або семантично схожих зображень, що є основним недоліком базового підходу. експериментальні результати показують, що наша вдосконалена модель створює кращі або порівнювані підсумки, забезпечуючи хороший баланс між якістю та різноманітністю.",0
"хоча стохастичні моделі прогнозування відео дозволяють прогнозувати майбутнє в умовах невизначеності, вони здебільшого не в змоделі складної динаміки сцен реального світу. наприклад, вони не можуть забезпечити надійні прогнози для сцен із рухомою камерою та незалежно рухомими об’єктами переднього плану в сценаріях водіння. існуючі методи не можуть повністю охопити динаміку структурованого світу, зосереджуючись лише на змінах у пікселях. у цьому документі ми припускаємо, що існує базовий процес створення спостережень у відео, і пропонуємо розділити його на статичні та динамічні компоненти. ми моделюємо статичну частину на основі структури сцени та его-руху автомобіля, а динамічну частину – на основі залишкового руху динамічних об’єктів. вивчаючи окремі розподіли змін переднього та заднього планів, ми можемо розкласти сцену на статичні та динамічні частини та окремо моделювати зміни в кожній. наші експерименти демонструють, що розмежування структури та руху сприяє стохастичному прогнозуванню відео, що дає змогу краще прогнозувати майбутнє у складних сценаріях водіння на двох наборах даних реального водіння, kitti та cityscapes.","in this paper, we address the problem of learning to summarize personal photo albums. that is, given a photo album, we aim to select a small set of representative images from the album so that the extracted summary captures most of the story that is being told through the images. more specifically, we extend a recently proposed recurrent neural network based framework by employing a more effective way to represent images and, more importantly, adding a diversity term to the main objective. our diversity term is based on the idea of jointly training a discriminator network to evaluate the diversity of the selected images. this alleviates the issue of selecting near-duplicate or semantically similar images, which is the primary shortcoming of the base approach. the experimental results show that our improved model produces better or comparable summaries, providing a good balance between quality and diversity. ",0
"хоча стохастичні моделі прогнозування відео дозволяють прогнозувати майбутнє в умовах невизначеності, вони здебільшого не можуть моделювати складну динаміку сцен реального світу. наприклад, вони не можуть забезпечити надійні прогнози для сцен із рухомою камерою та незалежно рухомими об’єктами переднього плану в сценаріях водіння. існуючі методи не можуть повністю охопити динаміку структурованого світу, зосереджуючись лише на змінах у пікселях. у цьому документі ми припускаємо, що існує базовий процес створення спостережень у відео, і пропонуємо розділити його на статичні та динамічні компоненти. ми моделюємо статичну частину на основі структури сцени та его-руху автомобіля, а динамічну частину – на основі залишкового руху динамічних об’єктів. вивчаючи окремі розподіли змін переднього та заднього планів, ми можемо розкласти сцену на статичні та динамічні частини та окремо моделювати зміни в кожній. наші експерименти демонструють, що розмежування структури та руху сприяє стохастичному прогнозуванню відео, що дає змогу краще прогнозувати майбутнє у складних сценаріях водіння на двох наборах даних реального водіння, kitti та cityscapes.","у цій роботі ми торкнемося проблеми навчання узагальненню особистих фотоальбомів. тобто, враховуючи фотоальбом, ми прагнемо вибрати невеликий набір репрезентативних зображень з альбому, щоб витягнутий підсумок охоплював більшу частину історії, яка розповідається через зображення. зокрема, ми розширюємо нещодавно запропоновану структуру на основі рекурентної нейронної мережі, використовуючи більш ефективний спосіб представлення зображень і, що більш важливо, додаючи термін різноманітності до основної мети. наш термін різноманітності базується на ідеї спільного навчання мережі дискримінаторів для оцінки різноманітності вибраних зображень. це полегшує проблему вибору майже повторюваних або семантично схожих зображень, що є основним недоліком базового підходу. експериментальні результати показують, що наша вдосконалена модель створює кращі або порівнювані підсумки, забезпечуючи хороший баланс між якістю та різноманітністю.",0
"how to best integrate linguistic and perceptual processing in multi-modal tasks that involve language and vision is an important open problem. in this work, we argue that the common practice of using language in a topdown manner, to direct visual attention over high-level visual features, may not be optimal. we hypothesize that the use of language to also condition the bottom-up processing from pixels to high-level features can provide benefits to the overall performance. to support our claim, we propose a u-net-based model and perform experiments on two language-vision dense-prediction tasks: referring expression segmentation and language-guided image colorization. we compare results where either one or both of the top-down and bottom-up visual branches are conditioned on language. our experiments reveal that using language to control the filters for bottom-up visual processing in addition to top-down attention leads to better results on both tasks and achieves competitive performance. our linguistic analysis suggests that bottom-up conditioning improves segmentation of objects especially when input text refers to low-level visual concepts","computational saliency models for still images have gained significant popularity in recent years. saliency prediction from videos, on the other hand, has received relatively little interest from the community. motivated by this, in this paper, we study the use of deep learning for dynamic saliency prediction and propose the so-called spatio-temporal saliency networks. the key to our models is the architecture of two-stream networks where we investigate different fusion mechanisms to integrate spatial and temporal information. we evaluate our models on the dynamic images and eye movements and university of central florida-sports datasets and present highly competitive results against the existing state-of-the-art models. we also carry out some experiments on a number of still images from the mit300 dataset by exploiting the optical flow maps predicted from these images. our results show that considering inherent motion information in this way can be helpful for static saliency estimation.",0
"how to best integrate linguistic and perceptual processing in multi-modal tasks that involve language and vision is an important open problem. in this work, we argue that the common practice of using language in a topdown manner, to direct visual attention over high-level visual features, may not be optimal. we hypothesize that the use of language to also condition the bottom-up processing from pixels to high-level features can provide benefits to the overall performance. to support our claim, we propose a u-net-based model and perform experiments on two language-vision dense-prediction tasks: referring expression segmentation and language-guided image colorization. we compare results where either one or both of the top-down and bottom-up visual branches are conditioned on language. our experiments reveal that using language to control the filters for bottom-up visual processing in addition to top-down attention leads to better results on both tasks and achieves competitive performance. our linguistic analysis suggests that bottom-up conditioning improves segmentation of objects especially when input text refers to low-level visual concepts","обчислювальні моделі помітності для нерухомих зображень набули значної популярності в останні роки. з іншого боку, передбачення помітності відеозаписів викликало відносно невеликий інтерес у спільноти. мотивуючись цим, у цій статті ми вивчаємо використання глибокого навчання для динамічного прогнозування помітності та пропонуємо так звані просторово-часові мережі помітності. ключем до наших моделей є архітектура двопотокових мереж, де ми досліджуємо різні механізми злиття для інтеграції просторової та часової інформації. ми оцінюємо наші моделі на основі динамічних зображень і рухів очей, а також наборів даних університету центральної флориди-спорт і представляємо конкурентоспроможні результати порівняно з існуючими найсучаснішими моделями. ми також проводимо деякі експерименти на кількох нерухомих зображеннях із набору даних mit300, використовуючи карти оптичного потоку, передбачені на цих зображеннях. наші результати показують, що врахування інформації про внутрішній рух таким чином може бути корисним для оцінки статичної помітності.",0
"як найкраще інтегрувати лінгвістичну та перцептивну обробку в мультимодальних завданнях, які включають мову та зір, є важливою відкритою проблемою. у цій роботі ми стверджуємо, що звичайна практика використання мови зверху вниз, щоб спрямувати візуальну увагу на візуальні функції високого рівня, може бути не оптимальною. ми припускаємо, що використання мови для обумовлення обробки знизу вгору від пікселів до функцій високого рівня може принести переваги загальній продуктивності. щоб підтвердити наше твердження, ми пропонуємо модель на основі u-net і проводимо експерименти з двома завданнями щільного прогнозування мовного бачення: сегментація виразу за посиланням і розфарбування зображення під керуванням мови. ми порівнюємо результати, де одна або обидві візуальні гілки зверху вниз і знизу вгору залежать від мови. наші експерименти показують, що використання мови для керування фільтрами для візуальної обробки знизу вгору на додаток до уваги зверху вниз призводить до кращих результатів в обох завданнях і досягає конкурентоспроможності. наш лінгвістичний аналіз показує, що кондиціонування знизу вгору покращує сегментацію об’єктів, особливо коли вхідний текст відноситься до візуальних концепцій низького рівня.","computational saliency models for still images have gained significant popularity in recent years. saliency prediction from videos, on the other hand, has received relatively little interest from the community. motivated by this, in this paper, we study the use of deep learning for dynamic saliency prediction and propose the so-called spatio-temporal saliency networks. the key to our models is the architecture of two-stream networks where we investigate different fusion mechanisms to integrate spatial and temporal information. we evaluate our models on the dynamic images and eye movements and university of central florida-sports datasets and present highly competitive results against the existing state-of-the-art models. we also carry out some experiments on a number of still images from the mit300 dataset by exploiting the optical flow maps predicted from these images. our results show that considering inherent motion information in this way can be helpful for static saliency estimation.",0
"важливою відкритою проблемою є те, як найкраще інтегрувати лінгвістичну обробку та обробку сприйняття в мультимодальних завданнях, які включають мову та зір. у цій роботі ми стверджуємо, що звичайна практика використання мови за принципом «зверху вниз» для спрямування візуальної уваги на візуальні функції високого рівня може бути неоптимальною. ми припускаємо, що використання мови для обумовлення обробки знизу вгору від пікселів до функцій високого рівня може принести переваги загальній продуктивності. щоб підтвердити наше твердження, ми пропонуємо модель на основі u-net і проводимо експерименти з двома завданнями щільного прогнозування мовного бачення: сегментація виразу за посиланням і кольорування зображення під керуванням мови. ми порівнюємо результати, де одна або обидві візуальні гілки зверху вниз і знизу вгору залежать від мови. наші експерименти показують, що використання мови для керування фільтрами для візуальної обробки знизу вгору на додаток до уваги зверху вниз призводить до кращих результатів в обох завданнях і досягає конкурентоспроможності. наш лінгвістичний аналіз показує, що кондиціонування знизу вгору покращує сегментацію об’єктів, особливо коли вхідний текст відноситься до візуальних концепцій низького рівня","обчислювальні моделі помітності для нерухомих зображень набули значної популярності в останні роки. з іншого боку, передбачення помітності відеозаписів викликало відносно невеликий інтерес у спільноти. мотивуючись цим, у цій статті ми вивчаємо використання глибокого навчання для динамічного прогнозування помітності та пропонуємо так звані просторово-часові мережі помітності. ключем до наших моделей є архітектура двопотокових мереж, де ми досліджуємо різні механізми злиття для інтеграції просторової та часової інформації. ми оцінюємо наші моделі на основі динамічних зображень і рухів очей, а також наборів даних університету центральної флориди-спорт і представляємо конкурентоспроможні результати порівняно з існуючими найсучаснішими моделями. ми також проводимо деякі експерименти на кількох нерухомих зображеннях із набору даних mit300, використовуючи карти оптичного потоку, передбачені на цих зображеннях. наші результати показують, що врахування інформації про внутрішній рух таким чином може бути корисним для оцінки статичної помітності.",0
"capturing images under extremely low-light conditions poses significant challenges for the standard camera pipeline. images become too dark and too noisy, which makes traditional enhancement techniques almost impossible to apply. recently, learning-based approaches have shown very promising results for this task since they have substantially more expressive capabilities to allow for improved quality. motivated by these studies, in this paper, we aim to leverage burst photography to boost the performance and obtain much sharper and more accurate rgb images from extremely dark raw images. the backbone of our proposed framework is a novel coarse-to-fine network architecture that generates high-quality outputs progressively. the coarse network predicts a low-resolution, denoised raw image, which is then fed to the fine network to recover fine-scale details and realistic textures. to further reduce the noise level and improve the color accuracy, we extend this network to a permutation invariant structure so that it takes a burst of low-light images as input and merges information from multiple images at the feature-level. our experiments demonstrate that our approach leads to perceptually more pleasing results than the state-of-the-art methods by producing more detailed and considerably higher quality images.","predicting saliency in videos is a challenging problem due to complex modeling of interactions between spatial and temporal information, especially when ever-changing, dynamic nature of videos is considered. recently, researchers have proposed large-scale data sets and models that take advantage of deep learning as a way to understand what is important for video saliency. these approaches, however, learn to combine spatial and temporal features in a static manner and do not adapt themselves much to the changes in the video content. in this article, we introduce the gated fusion network for dynamic saliency (gfsalnet), the first deep saliency model capable of making predictions in a dynamic way via the gated fusion mechanism. moreover, our model also exploits spatial and channelwise attention within a multiscale architecture that further allows for highly accurate predictions. we evaluate the proposed approach on a number of data sets, and our experimental analysis demonstrates that it outperforms or is highly competitive with the state of the art. importantly, we show that it has a good generalization ability, and moreover, exploits temporal information more effectively via its adaptive fusion scheme.",0
"capturing images under extremely low-light conditions poses significant challenges for the standard camera pipeline. images become too dark and too noisy, which makes traditional enhancement techniques almost impossible to apply. recently, learning-based approaches have shown very promising results for this task since they have substantially more expressive capabilities to allow for improved quality. motivated by these studies, in this paper, we aim to leverage burst photography to boost the performance and obtain much sharper and more accurate rgb images from extremely dark raw images. the backbone of our proposed framework is a novel coarse-to-fine network architecture that generates high-quality outputs progressively. the coarse network predicts a low-resolution, denoised raw image, which is then fed to the fine network to recover fine-scale details and realistic textures. to further reduce the noise level and improve the color accuracy, we extend this network to a permutation invariant structure so that it takes a burst of low-light images as input and merges information from multiple images at the feature-level. our experiments demonstrate that our approach leads to perceptually more pleasing results than the state-of-the-art methods by producing more detailed and considerably higher quality images.","прогнозування помітності у відео є складною проблемою через складне моделювання взаємодій між просторовою та часовою інформацією, особливо коли враховується постійна мінлива динамічна природа відео. нещодавно дослідники запропонували масштабні набори даних і моделі, які використовують переваги глибокого навчання як спосіб зрозуміти, що важливо для помітності відео. ці підходи, однак, вчаться поєднувати просторові та часові характеристики статичним чином і не дуже адаптуються до змін у відеоконтенті. у цій статті ми представляємо мережу закритого синтезу для динамічної помітності (gfsalnet), першу модель глибокої помітності, здатну робити прогнози динамічним способом за допомогою механізму закритого синтезу. крім того, наша модель також використовує просторову та канальну увагу в рамках багатомасштабної архітектури, що додатково дозволяє робити високоточні прогнози. ми оцінюємо запропонований підхід на низці наборів даних, і наш експериментальний аналіз показує, що він перевершує сучасні технології або є дуже конкурентоспроможним. важливо те, що ми показуємо, що він має хорошу здатність до узагальнення та, крім того, ефективніше використовує часову інформацію за допомогою адаптивної схеми синтезу.",0
"зйомка зображень в умовах надзвичайно слабкого освітлення створює значні труднощі для стандартної камери. зображення стають надто темними та занадто шумними, що робить практично неможливим застосування традиційних методів покращення. нещодавно підходи, що ґрунтуються на навчанні, показали багатообіцяючі результати для цього завдання, оскільки вони мають значно більше виразних можливостей для підвищення якості. керуючись цими дослідженнями, у цій статті ми прагнемо використовувати серійну фотографію, щоб підвищити продуктивність і отримати набагато чіткіші та точніші rgb-зображення з надзвичайно темних необроблених зображень. основою запропонованої нами структури є нова мережева архітектура від грубої до тонкої, яка поступово генерує високоякісні результати. груба мережа передбачає необроблене зображення з низькою роздільною здатністю, знешумлене, яке потім передається в тонку мережу для відновлення дрібних деталей і реалістичних текстур. щоб ще більше знизити рівень шуму та підвищити точність кольору, ми розширюємо цю мережу до структури, інваріантної до перестановок, щоб вона приймала серію зображень із слабким освітленням як вхідні дані та об’єднувала інформацію з кількох зображень на рівні функцій. наші експерименти демонструють, що наш підхід дає сприятливіші результати, ніж найсучасніші методи, створюючи детальніші та значно якісніші зображення.","predicting saliency in videos is a challenging problem due to complex modeling of interactions between spatial and temporal information, especially when ever-changing, dynamic nature of videos is considered. recently, researchers have proposed large-scale data sets and models that take advantage of deep learning as a way to understand what is important for video saliency. these approaches, however, learn to combine spatial and temporal features in a static manner and do not adapt themselves much to the changes in the video content. in this article, we introduce the gated fusion network for dynamic saliency (gfsalnet), the first deep saliency model capable of making predictions in a dynamic way via the gated fusion mechanism. moreover, our model also exploits spatial and channelwise attention within a multiscale architecture that further allows for highly accurate predictions. we evaluate the proposed approach on a number of data sets, and our experimental analysis demonstrates that it outperforms or is highly competitive with the state of the art. importantly, we show that it has a good generalization ability, and moreover, exploits temporal information more effectively via its adaptive fusion scheme.",0
